"","Country","Tests","Test.Pop","Density","Urban.Pop","Quarantine","Schools","Restrictions","Hospital.Bed","sex0","sex14","sex25","sex54","sex64","sex65plus","Sex.Ratio","lung","Female.Lung","Male.Lung","Median.Age","GDP.2018","Crime.Index","Population.2020","Smoking.2016","Females.2018","Total.Infected","Total.Deaths","Total.Recovered","countriesAndTerritories","dateRep","day","month","year","cases","deaths","geoId","countryterritoryCode","popData2018","continentExp","Date","recoveries","days","deaths2","cases2","active","deathrate","Entity","Code","Total.tests"
"86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan","26/04/2020",26,4,2020,112,4,"AF","AFG",37172386,"Asia",2020-04-26,207,95,47,1463,1209,0.0321257689678742,NA,NA,NA
"87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan","27/04/2020",27,4,2020,68,10,"AF","AFG",37172386,"Asia",2020-04-27,220,96,57,1531,1254,0.0372305682560418,NA,NA,NA
"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan","28/04/2020",28,4,2020,172,0,"AF","AFG",37172386,"Asia",2020-04-28,228,97,57,1703,1418,0.0334703464474457,NA,NA,NA
"89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan","29/04/2020",29,4,2020,124,3,"AF","AFG",37172386,"Asia",2020-04-29,252,98,60,1827,1515,0.0328407224958949,NA,NA,NA
"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan","30/04/2020",30,4,2020,122,0,"AF","AFG",37172386,"Asia",2020-04-30,260,99,60,1949,1629,0.0307850179579271,NA,NA,NA
"91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan","01/05/2020",1,5,2020,222,4,"AF","AFG",37172386,"Asia",2020-05-01,310,100,64,2171,1797,0.0294795025333947,NA,NA,NA
"92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan","02/05/2020",2,5,2020,164,4,"AF","AFG",37172386,"Asia",2020-05-02,331,101,68,2335,1936,0.0291220556745182,NA,NA,NA
"93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan","03/05/2020",3,5,2020,134,4,"AF","AFG",37172386,"Asia",2020-05-03,345,102,72,2469,2052,0.0291616038882139,NA,NA,NA
"94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan","04/05/2020",4,5,2020,235,13,"AF","AFG",37172386,"Asia",2020-05-04,397,103,85,2704,2222,0.0314349112426036,NA,NA,NA
"95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan","05/05/2020",5,5,2020,190,5,"AF","AFG",37172386,"Asia",2020-05-05,421,104,90,2894,2383,0.0310988251554941,NA,NA,NA
"96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan","06/05/2020",6,5,2020,330,5,"AF","AFG",37172386,"Asia",2020-05-06,458,105,95,3224,2671,0.0294665012406948,NA,NA,NA
"97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan","07/05/2020",7,5,2020,168,9,"AF","AFG",37172386,"Asia",2020-05-07,468,106,104,3392,2820,0.0306603773584906,NA,NA,NA
"98","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","09/03/2020",9,3,2020,2,0,"AL","ALB",2866376,"Europe",2020-03-09,0,47,0,2,2,0,NA,NA,NA
"99","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","10/03/2020",10,3,2020,4,0,"AL","ALB",2866376,"Europe",2020-03-10,0,48,0,6,6,0,NA,NA,NA
"100","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","11/03/2020",11,3,2020,4,0,"AL","ALB",2866376,"Europe",2020-03-11,0,49,0,10,10,0,NA,NA,NA
"101","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","12/03/2020",12,3,2020,1,1,"AL","ALB",2866376,"Europe",2020-03-12,0,50,1,11,10,0.0909090909090909,NA,NA,NA
"102","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","13/03/2020",13,3,2020,12,0,"AL","ALB",2866376,"Europe",2020-03-13,0,51,1,23,22,0.0434782608695652,NA,NA,NA
"103","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","14/03/2020",14,3,2020,10,0,"AL","ALB",2866376,"Europe",2020-03-14,0,52,1,33,32,0.0303030303030303,NA,NA,NA
"104","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","15/03/2020",15,3,2020,5,0,"AL","ALB",2866376,"Europe",2020-03-15,0,53,1,38,37,0.0263157894736842,NA,NA,NA
"105","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","16/03/2020",16,3,2020,4,0,"AL","ALB",2866376,"Europe",2020-03-16,0,54,1,42,41,0.0238095238095238,NA,NA,NA
"106","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","17/03/2020",17,3,2020,9,0,"AL","ALB",2866376,"Europe",2020-03-17,0,55,1,51,50,0.0196078431372549,NA,NA,NA
"107","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","18/03/2020",18,3,2020,4,0,"AL","ALB",2866376,"Europe",2020-03-18,0,56,1,55,54,0.0181818181818182,NA,NA,NA
"108","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","19/03/2020",19,3,2020,4,1,"AL","ALB",2866376,"Europe",2020-03-19,0,57,2,59,57,0.0338983050847458,NA,NA,NA
"109","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","20/03/2020",20,3,2020,11,0,"AL","ALB",2866376,"Europe",2020-03-20,0,58,2,70,68,0.0285714285714286,NA,NA,NA
"110","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","21/03/2020",21,3,2020,0,0,"AL","ALB",2866376,"Europe",2020-03-21,2,59,2,70,66,0.0285714285714286,NA,NA,NA
"111","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","22/03/2020",22,3,2020,6,0,"AL","ALB",2866376,"Europe",2020-03-22,2,60,2,76,72,0.0263157894736842,NA,NA,NA
"112","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","23/03/2020",23,3,2020,13,0,"AL","ALB",2866376,"Europe",2020-03-23,2,61,2,89,85,0.0224719101123595,NA,NA,NA
"113","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","24/03/2020",24,3,2020,11,2,"AL","ALB",2866376,"Europe",2020-03-24,10,62,4,100,86,0.04,NA,NA,NA
"114","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","25/03/2020",25,3,2020,23,1,"AL","ALB",2866376,"Europe",2020-03-25,17,63,5,123,101,0.040650406504065,NA,NA,NA
"115","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","26/03/2020",26,3,2020,23,0,"AL","ALB",2866376,"Europe",2020-03-26,17,64,5,146,124,0.0342465753424658,NA,NA,NA
"116","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","27/03/2020",27,3,2020,28,1,"AL","ALB",2866376,"Europe",2020-03-27,31,65,6,174,137,0.0344827586206897,NA,NA,NA
"117","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","28/03/2020",28,3,2020,12,3,"AL","ALB",2866376,"Europe",2020-03-28,31,66,9,186,146,0.0483870967741935,NA,NA,NA
"118","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","29/03/2020",29,3,2020,11,1,"AL","ALB",2866376,"Europe",2020-03-29,33,67,10,197,154,0.050761421319797,NA,NA,NA
"119","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","30/03/2020",30,3,2020,15,0,"AL","ALB",2866376,"Europe",2020-03-30,44,68,10,212,158,0.0471698113207547,NA,NA,NA
"120","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","31/03/2020",31,3,2020,11,2,"AL","ALB",2866376,"Europe",2020-03-31,52,69,12,223,159,0.0538116591928251,NA,NA,NA
"121","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","01/04/2020",1,4,2020,20,3,"AL","ALB",2866376,"Europe",2020-04-01,67,70,15,243,161,0.0617283950617284,NA,NA,NA
"122","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","02/04/2020",2,4,2020,16,0,"AL","ALB",2866376,"Europe",2020-04-02,76,71,15,259,168,0.0579150579150579,NA,NA,NA
"123","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","03/04/2020",3,4,2020,18,1,"AL","ALB",2866376,"Europe",2020-04-03,89,72,16,277,172,0.0577617328519856,NA,NA,NA
"124","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","04/04/2020",4,4,2020,27,1,"AL","ALB",2866376,"Europe",2020-04-04,99,73,17,304,188,0.0559210526315789,NA,NA,NA
"125","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","05/04/2020",5,4,2020,29,2,"AL","ALB",2866376,"Europe",2020-04-05,104,74,19,333,210,0.0570570570570571,NA,NA,NA
"126","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","06/04/2020",6,4,2020,28,2,"AL","ALB",2866376,"Europe",2020-04-06,116,75,21,361,224,0.0581717451523546,NA,NA,NA
"127","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","07/04/2020",7,4,2020,16,1,"AL","ALB",2866376,"Europe",2020-04-07,131,76,22,377,224,0.0583554376657825,NA,NA,NA
"128","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","08/04/2020",8,4,2020,6,0,"AL","ALB",2866376,"Europe",2020-04-08,154,77,22,383,207,0.0574412532637076,NA,NA,NA
"129","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","09/04/2020",9,4,2020,17,0,"AL","ALB",2866376,"Europe",2020-04-09,165,78,22,400,213,0.055,NA,NA,NA
"130","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","10/04/2020",10,4,2020,9,1,"AL","ALB",2866376,"Europe",2020-04-10,182,79,23,409,204,0.0562347188264059,NA,NA,NA
"131","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","11/04/2020",11,4,2020,7,0,"AL","ALB",2866376,"Europe",2020-04-11,197,80,23,416,196,0.0552884615384615,NA,NA,NA
"132","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","12/04/2020",12,4,2020,17,0,"AL","ALB",2866376,"Europe",2020-04-12,217,81,23,433,193,0.0531177829099307,NA,NA,NA
"133","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","13/04/2020",13,4,2020,13,0,"AL","ALB",2866376,"Europe",2020-04-13,232,82,23,446,191,0.0515695067264574,NA,NA,NA
"134","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","14/04/2020",14,4,2020,21,0,"AL","ALB",2866376,"Europe",2020-04-14,248,83,23,467,196,0.0492505353319058,NA,NA,NA
"135","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","15/04/2020",15,4,2020,8,1,"AL","ALB",2866376,"Europe",2020-04-15,251,84,24,475,200,0.0505263157894737,NA,NA,NA
"136","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","16/04/2020",16,4,2020,19,1,"AL","ALB",2866376,"Europe",2020-04-16,277,85,25,494,192,0.0506072874493927,NA,NA,NA
"137","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","17/04/2020",17,4,2020,24,1,"AL","ALB",2866376,"Europe",2020-04-17,283,86,26,518,209,0.0501930501930502,NA,NA,NA
"138","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","18/04/2020",18,4,2020,21,0,"AL","ALB",2866376,"Europe",2020-04-18,302,87,26,539,211,0.0482374768089054,NA,NA,NA
"139","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","19/04/2020",19,4,2020,9,0,"AL","ALB",2866376,"Europe",2020-04-19,314,88,26,548,208,0.0474452554744526,NA,NA,NA
"140","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","20/04/2020",20,4,2020,14,0,"AL","ALB",2866376,"Europe",2020-04-20,327,89,26,562,209,0.0462633451957295,NA,NA,NA
"141","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","21/04/2020",21,4,2020,22,0,"AL","ALB",2866376,"Europe",2020-04-21,345,90,26,584,213,0.0445205479452055,NA,NA,NA
"142","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","22/04/2020",22,4,2020,25,0,"AL","ALB",2866376,"Europe",2020-04-22,356,91,26,609,227,0.0426929392446634,NA,NA,NA
"143","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","23/04/2020",23,4,2020,25,1,"AL","ALB",2866376,"Europe",2020-04-23,385,92,27,634,222,0.0425867507886435,NA,NA,NA
"144","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","24/04/2020",24,4,2020,29,0,"AL","ALB",2866376,"Europe",2020-04-24,394,93,27,663,242,0.0407239819004525,NA,NA,NA
"145","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","25/04/2020",25,4,2020,15,0,"AL","ALB",2866376,"Europe",2020-04-25,403,94,27,678,248,0.0398230088495575,NA,NA,NA
"146","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","26/04/2020",26,4,2020,34,0,"AL","ALB",2866376,"Europe",2020-04-26,410,95,27,712,275,0.0379213483146067,NA,NA,NA
"147","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","27/04/2020",27,4,2020,14,1,"AL","ALB",2866376,"Europe",2020-04-27,422,96,28,726,276,0.0385674931129477,NA,NA,NA
"148","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","28/04/2020",28,4,2020,10,0,"AL","ALB",2866376,"Europe",2020-04-28,431,97,28,736,277,0.0380434782608696,NA,NA,NA
"149","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","29/04/2020",29,4,2020,14,2,"AL","ALB",2866376,"Europe",2020-04-29,455,98,30,750,265,0.04,NA,NA,NA
"150","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","30/04/2020",30,4,2020,16,1,"AL","ALB",2866376,"Europe",2020-04-30,470,99,31,766,265,0.0404699738903394,NA,NA,NA
"151","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","01/05/2020",1,5,2020,7,0,"AL","ALB",2866376,"Europe",2020-05-01,488,100,31,773,254,0.0401034928848642,NA,NA,NA
"152","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","02/05/2020",2,5,2020,9,0,"AL","ALB",2866376,"Europe",2020-05-02,519,101,31,782,232,0.0396419437340153,NA,NA,NA
"153","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","03/05/2020",3,5,2020,7,0,"AL","ALB",2866376,"Europe",2020-05-03,531,102,31,789,227,0.0392902408111534,NA,NA,NA
"154","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","04/05/2020",4,5,2020,6,0,"AL","ALB",2866376,"Europe",2020-05-04,543,103,31,795,221,0.0389937106918239,NA,NA,NA
"155","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","05/05/2020",5,5,2020,8,0,"AL","ALB",2866376,"Europe",2020-05-05,570,104,31,803,202,0.0386052303860523,NA,NA,NA
"156","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","06/05/2020",6,5,2020,17,0,"AL","ALB",2866376,"Europe",2020-05-06,595,105,31,820,194,0.0378048780487805,NA,NA,NA
"157","Albania",NA,NA,105,63,"","","",2.9,1.08,1.11,1.09,0.93,0.95,0.87,0.98,11.67,7.02,17.04,32.9,15102500898.238,40.02,2877.797,28.7,49.0630945959306,212,10,33,"Albania","07/05/2020",7,5,2020,12,0,"AL","ALB",2866376,"Europe",2020-05-07,605,106,31,832,196,0.0372596153846154,NA,NA,NA
"158","Algeria",NA,NA,18,73,"","","",1.9,1.05,1.05,1.05,1.03,1.01,0.89,1.03,8.77,5.03,12.81,28.1,173757952824.25,54.41,43851.044,15.6,49.4842678798151,511,31,31,"Algeria","22/01/2020",22,1,2020,0,0,"DZ","DZA",42228429,"Africa",2020-01-22,0,0,0,0,0,0,NA,NA,NA
"159","Algeria",NA,NA,18,73,"","","",1.9,1.05,1.05,1.05,1.03,1.01,0.89,1.03,8.77,5.03,12.81,28.1,173757952824.25,54.41,43851.044,15.6,49.4842678798151,511,31,31,"Algeria","23/01/2020",23,1,2020,0,0,"DZ","DZA",42228429,"Africa",2020-01-23,0,1,0,0,0,0,NA,NA,NA
"160","Algeria",NA,NA,18,73,"","","",1.9,1.05,1.05,1.05,1.03,1.01,0.89,1.03,8.77,5.03,12.81,28.1,173757952824.25,54.41,43851.044,15.6,49.4842678798151,511,31,31,"Algeria","24/01/2020",24,1,2020,0,0,"DZ","DZA",42228429,"Africa",2020-01-24,0,2,0,0,0,0,NA,NA,NA
"161","Algeria",NA,NA,18,73,"","","",1.9,1.05,1.05,1.05,1.03,1.01,0.89,1.03,8.77,5.03,12.81,28.1,173757952824.25,54.41,43851.044,15.6,49.4842678798151,511,31,31,"Algeria","25/01/2020",25,1,2020,0,0,"DZ","DZA",42228429,"Africa",2020-01-25,0,3,0,0,0,0,NA,NA,NA
"162","Algeria",NA,NA,18,73,"","","",1.9,1.05,1.05,1.05,1.03,1.01,0.89,1.03,8.77,5.03,12.81,28.1,173757952824.25,54.41,43851.044,15.6,49.4842678798151,511,31,31,"Algeria","26/01/2020",26,1,2020,0,0,"DZ","DZA",42228429,"Africa",2020-01-26,0,4,0,0,0,0,NA,NA,NA
"163","Algeria",NA,NA,18,73,"","","",1.9,1.05,1.05,1.05,1.03,1.01,0.89,1.03,8.77,5.03,12.81,28.1,173757952824.25,54.41,43851.044,15.6,49.4842678798151,511,31,31,"Algeria","27/01/2020",27,1,2020,0,0,"DZ","DZA",42228429,"Africa",2020-01-27,0,5,0,0,0,0,NA,NA,NA
